,target
604253,0
410482,0
817185,0
1101864,0
837457,0
1207906,0
1027186,0
650574,0
1144059,0
732370,0
10310,0
436002,0
560740,0
67398,0
242744,0
1011704,0
536005,0
540603,0
89075,0
132949,0
210474,0
359274,0
117690,0
703691,0
1094569,0
159754,0
592015,0
443728,0
369834,0
531548,1
777889,0
1199542,0
293383,0
618315,0
944487,0
912583,0
764006,0
1046637,0
726627,0
524523,0
250026,0
713569,1
586458,0
802309,0
871342,0
395163,0
622049,0
34911,0
1050205,0
568980,0
266102,1
969642,0
1240534,0
695934,0
683900,0
830863,0
613225,0
891651,0
50886,0
1010724,0
977482,0
49766,0
775642,0
3159,0
882673,0
1222492,1
430168,0
35068,0
156069,0
1067737,0
538226,0
1092553,0
342959,0
1071206,1
480993,1
74004,0
55331,0
1227321,1
303549,0
894839,0
654419,0
416771,0
614573,1
286959,0
796550,0
198002,0
265766,0
451974,0
663871,1
955783,0
134236,0
317923,0
940037,0
299796,0
1061404,0
258629,0
349512,0
189190,0
414217,0
326264,0
424605,0
308033,0
631476,0
1110661,0
254058,0
688385,0
242741,1
1288032,0
391198,0
1036849,0
422375,0
1134771,0
514586,0
1122149,0
217563,0
5985,0
1012224,0
119332,0
383307,0
1010871,0
918522,0
528978,0
17919,0
944931,0
1304449,0
1038470,0
795396,0
571530,0
47381,0
293337,0
1241423,0
773355,0
756229,0
528810,0
1253607,0
231343,0
921666,0
230982,0
474043,0
280029,0
549183,0
468238,0
638939,0
1287373,0
814639,0
621792,0
214970,0
672293,0
892127,0
1064011,0
946650,0
955277,0
437817,0
624653,0
1198724,0
451594,0
191000,1
129158,0
1193748,0
1004157,0
1036918,0
1027785,0
297273,0
622227,0
191748,0
534496,0
578548,0
916619,0
1182367,1
163349,0
753837,0
588733,0
691593,0
986291,0
568009,0
932888,0
703672,0
1053996,0
482487,0
583301,0
557231,0
142886,0
1006326,0
969233,0
282202,0
985749,0
703923,0
827396,0
1111543,0
861635,0
409540,0
71521,0
902408,0
93771,0
497936,0
635620,0
443173,0
92518,0
283159,0
1003957,0
602306,0
949496,1
1227126,0
605834,0
1191432,0
381891,0
600611,0
1252576,0
470828,0
731186,0
1273078,0
497016,0
11653,0
378547,0
1159977,0
517848,0
33011,0
547226,0
1062878,0
498153,0
1141015,0
1219987,0
524173,0
807004,0
968394,0
720155,0
989653,0
530827,0
1067256,0
903171,0
608690,0
241704,0
205239,1
596800,0
8735,0
494828,0
23204,0
500968,0
994585,0
867741,0
1027155,0
673893,0
170978,0
211653,0
1044550,0
1185445,0
900351,0
1158089,0
994813,0
1301021,0
1111556,0
176409,0
629981,1
125798,0
823209,0
672713,0
598631,0
1286773,0
980866,0
855174,0
577039,0
476746,0
1132029,0
377712,0
980582,0
661435,0
141986,0
86185,0
65015,0
707655,0
874525,0
60529,1
1194226,0
118623,0
1003828,0
129288,0
540819,0
1087125,0
1221524,0
234872,0
990108,0
269590,0
899908,0
1172705,0
1012253,0
792259,0
617662,0
1220602,0
975753,0
752982,0
1007189,0
1199225,1
92174,0
89998,0
1219726,0
1241332,0
1011368,0
517042,0
1265925,0
1239785,0
211018,0
713866,0
1013711,0
397906,0
1189046,0
1186934,0
172838,0
348173,0
101908,0
1137816,0
719199,0
1220176,0
236162,0
665277,0
632305,0
629990,0
90158,0
952870,0
37152,0
789458,0
318550,0
103015,0
920766,0
1001124,0
887310,1
624309,0
673817,0
961344,0
301336,0
211435,0
1200764,0
465756,0
797029,1
139892,0
1206206,0
574735,0
564811,0
1140131,0
471243,0
495989,0
871670,0
916659,0
340314,0
622351,0
1110312,0
1019924,0
215497,0
923680,0
860065,0
875146,0
856980,0
658786,0
177346,0
945236,0
213557,0
417321,0
894828,0
996763,0
1303517,0
899089,0
955135,0
591258,0
725999,0
608721,0
166545,0
892182,0
63193,0
30252,0
55708,0
296666,1
446362,0
266778,0
1196182,0
108554,0
1245958,0
344076,0
549900,0
1196513,0
348398,0
1136169,0
1287177,0
356804,0
1132196,0
201578,0
324400,0
1114923,1
928136,1
915756,0
134313,0
79564,0
800845,0
222014,0
512418,0
935271,0
1261811,0
1044411,0
579707,0
606314,0
814934,0
91768,0
446547,0
1144236,0
755221,0
647575,0
246273,0
527241,0
1302282,0
814175,0
1073623,0
1007257,0
1204630,0
70605,0
372563,0
157572,0
231894,0
159228,0
783654,0
164325,1
165483,0
1196797,0
367836,0
967329,0
655680,1
512276,0
786982,0
23807,0
177278,0
319698,0
65878,0
791628,0
306582,0
251254,0
62555,0
905273,0
1097446,0
344250,0
106286,0
540278,0
244008,0
718220,0
892437,0
871313,0
1179190,0
356115,0
1297011,0
847173,0
1299131,0
83640,0
942696,0
125178,1
932443,0
1274420,0
935629,0
302199,0
867116,0
1304333,0
957741,0
1197171,0
289114,0
74745,0
505900,0
501428,0
889541,0
1236672,0
351526,0
531868,0
341572,0
922077,0
598192,0
1160188,1
865983,0
1078977,0
88868,0
230657,0
435803,0
909270,0
753366,0
1196965,0
219778,0
1130276,0
833398,0
151108,0
955823,0
78365,0
292595,0
158390,0
566476,0
1229571,0
990580,0
329719,0
372040,0
769773,0
738069,0
921790,0
1270537,0
625327,0
606047,0
146511,1
1128682,0
230094,0
347504,0
659624,0
46446,0
375587,0
1204163,0
949309,0
660709,0
664086,0
971044,1
169593,0
1000654,0
1027634,0
713582,0
774897,0
714919,0
638130,0
274574,0
136538,1
344604,0
864243,0
1238719,0
699637,0
28064,0
167160,0
1301869,0
528239,0
1254980,0
428501,0
257130,0
154683,1
1128953,0
1170644,0
570364,0
1164070,0
828224,0
1183557,0
1005587,0
914467,0
1201929,0
293958,0
71629,0
778736,0
846870,0
865098,0
560874,0
426509,0
1240667,0
291574,0
976811,0
47314,0
481970,0
938940,0
303060,0
641108,0
425714,0
1219734,0
761964,0
476020,0
1052488,1
1099236,0
293480,1
350755,0
1305634,1
342138,0
1123904,0
574993,0
186335,0
843309,0
659919,0
1270845,0
741414,0
1289866,0
1196400,0
925445,0
903312,0
371606,0
777578,0
421857,0
1217859,1
1167566,0
1197352,0
1277515,0
68798,1
627416,0
1104892,0
3863,0
1042289,1
262834,0
164438,0
1155618,0
935074,0
923002,0
660393,0
146272,0
108319,0
753395,0
992132,0
697624,0
1253033,0
115633,0
827071,0
1263714,0
726915,0
292438,0
244085,0
931402,0
356857,1
380181,0
634407,0
1003774,0
736571,0
1300793,0
547482,0
987907,0
1219443,0
537832,0
227216,1
1248858,0
811149,0
1262712,0
640976,0
316874,0
546389,0
914367,1
428150,0
823402,0
825573,0
641062,0
321275,0
631442,0
622573,0
1147407,0
593398,0
1180791,0
433453,0
514705,0
5463,0
166074,1
96701,0
1024473,0
1269592,0
1024782,0
478687,0
1218702,0
98128,0
453141,0
923784,0
828802,0
471122,0
496779,0
1244521,0
159510,0
322505,0
1299015,0
236570,1
1014557,0
586917,0
1059133,0
1035731,0
459946,0
357661,0
737036,0
1234873,0
464319,0
374067,1
1223491,0
622050,0
515045,0
900410,0
505825,0
974795,0
217243,0
511943,0
946000,0
86291,0
108160,0
84737,0
985254,0
565043,0
51882,1
574031,1
892583,0
81193,0
502069,0
27489,0
574636,0
1146566,0
796704,0
992061,0
856808,0
1186610,1
90006,0
555379,0
1027012,0
762054,0
78084,1
548485,0
253913,0
928218,0
867377,0
1157413,0
568460,0
363443,0
996152,0
1166363,0
1091758,0
778301,0
950576,0
1207588,0
557392,0
268792,0
886779,1
52882,0
103626,0
593584,0
294528,0
588675,0
397935,0
1024361,0
681251,0
199643,0
415021,1
466864,0
993894,0
565677,1
26993,0
456116,0
289474,0
508186,0
596471,0
601904,0
591593,0
98580,0
839573,0
1248974,0
162599,0
169390,0
312318,0
653289,0
1191105,0
54933,0
744223,0
1109910,0
366595,0
784087,0
172596,0
563241,0
733713,0
669175,0
1196882,0
292396,0
31522,0
1016492,0
987750,0
202113,0
915152,0
606478,0
1171762,0
637833,0
564195,0
740466,0
1052077,0
60363,1
971395,0
2111,0
383350,0
146910,0
765172,0
633695,0
257882,0
1005012,0
1249696,0
241504,0
775765,1
1236260,0
248960,0
526677,0
389192,1
1249714,0
499322,0
116086,0
762364,0
873472,0
1063136,0
731982,0
78634,0
1092031,0
952274,0
37702,0
457069,0
643313,0
283413,0
365879,0
374852,0
1076198,0
420518,0
1155171,0
883751,0
297555,0
1108999,0
378362,0
585750,0
359471,0
734117,0
218525,0
1094727,0
701025,0
317529,0
396960,0
533683,0
1260727,0
884375,0
785546,0
260579,0
815496,0
424300,0
1305306,0
652484,0
36116,0
711431,0
345085,0
666234,0
232964,0
608456,0
431913,0
1290009,1
1057169,0
67114,0
37746,0
411354,0
64925,0
138054,0
653443,1
301532,0
381258,0
963546,0
1074017,0
837137,0
843009,0
1192740,0
178295,0
143623,0
1294589,0
513208,1
199453,1
149149,0
873229,0
794980,0
845103,0
39489,0
51484,0
400424,0
259553,1
570735,0
920231,0
882612,0
334600,0
1223987,0
826479,0
538456,0
492083,0
1101555,0
219742,0
522386,0
157190,0
458302,0
113933,0
253468,0
285170,0
654286,0
612245,0
989629,0
318469,0
252496,0
383272,0
819396,0
244991,0
843187,0
915309,0
770241,0
60398,1
277705,0
728745,0
110555,0
105868,0
140358,0
998876,0
1165358,0
331027,0
660246,0
478470,1
635118,0
1292859,0
933292,0
265338,0
1191122,0
33731,0
532608,0
527695,1
534816,0
1247119,0
794449,0
804005,0
1026430,0
194479,0
1206051,0
556761,0
304482,0
162294,0
760836,0
87812,0
642817,0
880260,0
408988,0
1252059,0
137826,0
76385,0
963180,1
958530,0
966378,0
966518,0
27676,0
669403,0
23133,0
885166,0
99656,0
775331,0
262642,0
685902,0
301915,0
1251682,0
264196,0
288541,0
950613,0
307846,0
1026035,0
32579,0
906897,0
335549,0
1189191,0
507167,0
479183,0
1070444,0
153732,0
262498,0
677492,0
919460,0
225913,0
236584,1
237071,0
166715,0
561276,0
1199821,0
159497,0
165785,0
943260,0
861926,0
391170,0
1171871,0
626211,0
58762,0
702938,0
205118,1
383764,0
1063552,0
377842,0
754133,0
474223,0
648173,0
526074,0
59917,0
224489,0
1299614,0
527957,0
1238653,0
954031,0
914140,0
328648,0
606775,0
135420,0
757775,0
29765,0
1105437,0
435496,0
1075210,0
277765,0
671917,0
292974,0
419709,0
156539,0
491715,0
799363,0
941315,0
491396,0
16605,0
649615,0
1176502,0
1002367,0
1234688,0
1302801,0
226903,0
741527,1
581537,0
293755,0
588,0
1253357,0
903502,0
1055134,0
662491,0
1240816,0
324053,0
207851,0
979985,0
561734,0
410782,0
442071,0
1047702,0
563448,0
933600,0
777564,0
1125750,0
222035,0
234348,0
1079035,0
400661,0
914449,0
689749,0
30564,0
627418,0
196354,0
286977,0
275441,0
34153,0
680911,0
636224,0
683120,0
36144,0
1224099,0
762720,0
990808,0
997454,0
1098355,0
860364,0
1252538,0
272895,0
479449,0
1121136,0
1281749,0
730837,0
158187,0
835997,0
1273191,0
252041,0
831731,0
971803,0
416884,0
1123855,0
1239273,0
1212306,0
1218961,0
41418,0
1008206,0
1146333,0
335075,0
183153,0
733764,1
334523,0
476105,0
1026607,0
572195,0
1053966,0
44398,0
1095797,0
636954,0
555908,0
431341,0
521817,0
1281864,0
957923,0
432853,0
109229,0
767941,0
1258417,0
946095,0
651470,0
557037,0
573323,0
1009022,0
996219,0
448162,0
737346,0
762876,0
829036,0
482511,0
659797,0
1251962,0
308549,0
1133915,0
1115881,0
1080471,0
973673,0
705602,0
841225,0
1101880,0
955960,0
400633,0
319150,0
1192005,0
542144,0
1085702,0
468237,0
602351,0
515484,0
414653,1
1221018,0
1018793,0
462082,0
443294,0
1199272,0
698799,0
396567,0
304420,1
1216109,0
787638,0
792675,0
39834,0
118031,1
387241,0
22334,0
224511,0
815869,0
1104357,0
463692,1
1023307,0
243874,0
526115,0
464506,0
640914,0
496701,0
381021,1
493199,0
831354,0
1089666,0
968669,0
199406,0
690538,0
691197,0
387107,0
690982,0
1243967,0
672523,0
58853,0
1126343,0
1267430,0
935109,0
1013541,0
500181,0
633585,0
48114,0
1021101,0
781935,0
487446,0
560861,0
537296,0
780635,0
282229,0
904354,0
1295470,0
1040728,0
81120,0
1096755,0
2384,0
423985,0
792462,0
29941,0
473502,0
1256335,0
498307,0
4964,0
829095,0
568984,0
449495,0
112546,0
314041,0
1178997,0
1092099,0
545417,0
198882,1
304971,0
157405,0
269410,0
1102437,0
269400,0
300052,0
845124,0
887739,0
57779,0
1293423,0
356743,0
158271,0
240452,0
86383,0
1302546,0
680685,1
1305002,0
819145,0
18792,0
782747,0
1057012,1
1275947,0
880486,0
79070,0
407272,0
1284359,0
1066731,0
702871,0
809604,0
249919,0
1246922,0
651281,1
281305,0
521159,0
925245,0
216303,0
214930,0
812852,0
267432,0
825692,0
833090,0
464759,0
1158097,0
1146831,0
561247,0
137497,0
33666,0
1270563,0
67778,0
625265,0
926785,0
188946,1
1242224,0
897315,0
1246128,0
778514,0
1015792,0
360287,0
356415,0
290461,0
974506,0
345276,0
1062805,0
57614,0
1045154,0
613949,0
532607,0
459533,0
505871,0
794331,0
804657,0
639420,0
587047,1
1086479,0
444771,0
408270,0
804254,0
483353,0
1023391,0
938177,0
154775,0
228734,0
463051,0
1040371,0
565184,0
578419,0
678445,1
187430,0
86593,0
502988,0
715596,0
1295231,0
1090787,0
809360,0
485652,0
930885,0
151581,0
1244492,0
614420,1
511351,0
802753,0
623924,0
841930,0
424068,0
959868,0
579856,0
53566,0
336837,0
192995,0
612760,0
364744,0
294183,0
1014377,0
439853,0
305656,0
468435,0
1158493,0
870964,0
1102783,0
824904,0
930125,0
1180278,0
177888,0
1047820,0
1135096,0
1149162,0
484744,1
288157,0
489669,0
94641,0
537750,0
960431,0
50143,0
673697,0
99988,0
292422,0
590264,0
214267,0
891141,0
807754,0
1258600,0
594232,0
207350,0
753948,0
748782,0
211945,0
381221,0
456725,0
804551,0
579964,0
78118,0
896804,0
826519,0
1082424,0
2845,0
211338,0
1038583,0
305084,0
1016948,0
771349,0
560681,0
998303,0
576691,0
252276,0
172763,0
869052,0
852548,0
352138,0
187720,0
552529,0
1011721,0
179447,0
1042297,0
276838,0
522716,0
641791,0
1288107,0
690521,0
76099,0
1101420,1
595432,0
344885,0
168888,0
166056,0
61407,0
11257,0
1152022,0
620810,0
1168233,0
896419,0
238328,0
456983,0
546548,1
142087,0
869923,0
1065340,0
1149088,0
347882,0
650283,0
1081735,0
367566,0
97213,0
1157772,0
229399,0
1175739,0
450967,0
1083936,0
1224639,0
923933,0
487868,0
1243545,0
26042,0
1199948,0
1260941,0
150738,0
744535,0
325118,1
54223,0
312850,0
896303,0
1007567,0
491670,0
889860,0
1020037,0
5545,0
713650,0
761668,0
641922,0
1139625,0
296991,0
1254566,0
218098,0
463968,0
129869,0
204647,0
330048,0
1097427,0
1022808,0
160240,0
548601,0
797243,0
887549,0
557928,0
604975,0
687489,0
1088968,0
44817,0
778340,0
681042,0
405011,1
1086215,0
363923,0
308156,0
50711,0
618573,0
686967,0
1081915,0
812961,0
1077393,0
7673,0
1000085,0
672739,0
550945,0
838166,0
331076,0
399696,0
644220,0
536076,0
1008949,0
511267,0
450335,0
811002,0
869031,0
512436,0
344339,0
737205,0
224595,0
650313,0
250136,0
381265,0
380148,0
829653,0
1123667,0
491423,0
616110,0
1066875,0
875179,0
178412,0
410209,0
215183,0
203553,1
598741,0
871925,0
877354,0
372789,0
668917,0
235119,0
497869,0
773824,0
9184,0
1196404,0
973342,0
762508,0
279029,0
1186890,0
1071926,0
11246,0
577572,0
535931,0
471713,0
396426,0
1051156,0
21184,0
842358,1
992000,0
1061906,0
1084921,0
277853,0
1017592,0
335093,0
288579,0
1028886,0
284703,0
430070,0
447269,0
354653,0
539519,0
921269,1
1235762,0
6491,0
795202,0
394701,0
981508,0
184793,0
543010,0
228590,0
319572,0
398808,0
1303222,0
436599,0
599633,0
116936,0
1267645,0
402584,0
815572,0
470303,0
307338,0
736350,0
311570,0
314368,0
633257,0
437868,0
660368,0
308492,0
463489,0
531209,0
399697,0
937754,0
1265412,0
79092,0
1205759,0
1086312,0
754927,0
461336,0
1272278,0
556915,1
436448,0
1012731,0
927693,0
303634,0
239501,0
34287,0
1299224,0
4989,0
656569,0
819103,0
1241732,0
701804,0
145959,0
139410,0
122646,0
399544,0
784606,0
441792,0
1018905,1
403558,0
111631,0
477647,0
214146,0
239340,0
1262941,0
1189112,0
338468,0
1050582,0
48841,0
359648,0
684227,0
959806,0
740815,0
361695,0
410200,0
730811,0
132280,0
555646,1
432618,0
752904,0
257208,1
843152,0
463376,0
910218,0
1282641,0
252153,0
16021,0
405202,0
372363,0
733091,0
1091189,0
340071,0
572642,0
186171,0
754987,0
1190240,0
52727,0
831086,0
145471,0
994514,0
1038165,0
902632,0
387963,0
489081,1
394714,0
707692,0
140267,0
660826,0
1006871,0
701258,0
1126317,0
1056133,1
113332,0
1113246,0
916425,0
380852,0
989883,0
912586,1
830600,0
888794,0
332587,0
838310,0
27378,0
523036,0
236088,0
63074,0
585620,0
834064,1
745559,0
769490,0
816368,0
486129,0
544464,0
991194,0
1207890,0
309732,0
368610,0
1289954,0
755509,0
195793,0
99304,0
727404,0
431374,0
903621,0
17180,0
709945,0
975328,1
1127528,0
446992,0
944500,0
139484,0
475964,0
1103885,0
772270,0
906435,0
538483,0
931477,0
1255265,0
1150806,0
1080588,0
324338,0
1264102,0
877490,0
992744,0
573265,0
811216,0
263541,0
395057,0
649546,0
750084,0
935353,0
52318,0
864311,0
747946,0
373440,0
133341,0
381187,0
570569,0
404508,0
235099,0
800949,0
232840,0
247149,0
372127,1
386908,0
694708,0
1081209,0
249409,0
213965,0
611251,0
1102143,0
444705,0
1023253,0
429015,0
227118,0
806772,0
265562,0
902008,0
323106,0
33373,0
628035,0
154810,0
179182,1
1153155,0
237637,1
334613,0
588901,0
297145,0
733862,0
617012,0
1263498,0
384971,0
352606,0
1062308,0
87551,0
1149677,0
265185,0
484623,0
212838,0
653930,0
339353,0
921019,0
1150637,0
813206,0
582656,0
448088,0
462075,0
28794,0
136862,0
1042474,0
578378,0
284701,1
226781,1
980334,0
951111,0
1097061,0
21584,0
1195120,0
627942,0
1116525,0
83349,0
371844,0
798344,0
1129577,1
150737,0
710175,0
762739,0
843802,0
1238532,1
524513,0
344727,0
203200,0
1277462,0
871432,0
368591,1
1138758,0
1239982,0
206353,1
323300,0
547077,0
927653,0
1057052,0
174883,0
486597,0
1152393,0
898706,0
547044,0
129587,0
152918,0
1066758,0
203502,0
397493,0
915468,0
636168,0
517752,0
719789,0
865650,0
788286,0
519584,0
762144,0
533983,0
336286,0
573866,0
77670,0
3890,0
955764,0
1040725,0
727815,0
1203941,0
1211273,0
467474,0
279871,0
976346,0
932662,0
802531,0
717831,1
1184980,0
370918,0
392651,0
473915,0
1218012,0
192981,0
1015640,0
136707,0
980511,0
70644,0
159661,0
1170946,0
400351,0
975000,0
452549,0
291992,0
267202,0
897358,0
257172,0
578271,0
1193450,0
254246,0
1278380,0
365479,0
1006056,0
469725,1
525450,0
580409,1
709205,0
481329,1
1212663,0
1299958,0
330355,0
245954,0
782510,0
301078,0
855646,0
736846,0
649182,0
808172,0
584748,0
1176376,0
14234,0
527259,0
951205,0
1237452,0
195434,0
504132,0
519757,0
469575,0
14660,0
411299,0
241853,0
756619,0
470165,0
723870,0
450240,0
23921,0
1110973,0
604281,1
1256558,0
705975,0
1019443,0
621469,0
675338,0
253772,0
942991,0
1272331,0
464417,0
664063,0
676305,0
305105,1
179255,0
689323,0
756571,0
307950,0
318844,0
1133127,0
131312,0
1138034,0
1181548,0
667295,0
365430,0
1274272,0
715665,0
974851,0
1134066,0
520807,0
957625,0
1162298,0
874157,0
1086567,0
320318,0
519852,0
105474,0
601342,0
434809,0
951442,0
985920,0
1236515,0
671656,0
839478,0
811574,0
67463,0
674229,0
408398,0
489359,0
64782,0
1085085,0
322937,0
1120005,1
517117,0
1012526,0
442391,1
788707,0
825553,0
548697,0
1232635,0
637204,0
707849,0
396331,0
1126515,0
902462,0
1247626,0
1149172,0
549671,0
79151,0
390270,0
1028952,1
427662,0
1064354,0
1067344,0
166256,0
692019,0
109363,0
547089,0
616880,0
822225,0
578256,0
751464,0
501262,0
1290526,1
58616,0
167099,0
1074188,0
911108,0
803433,0
1203521,0
291646,1
509203,1
395006,0
4047,0
362056,0
1264173,0
865007,0
417223,0
385444,0
9104,0
692672,0
957865,0
297058,0
756900,0
558052,0
1256777,0
1053547,0
557367,0
363914,0
1002578,0
356033,0
635135,0
689160,0
789540,0
68300,0
135459,0
991482,0
623693,0
1035586,0
1292879,0
653721,0
672263,0
413533,0
320183,0
483060,0
968607,0
892739,0
1131445,0
99385,0
1219897,0
1245719,0
532941,0
171957,0
860458,0
814598,0
811,0
208795,0
454426,0
39722,0
712870,0
349636,0
567103,0
1151060,1
755479,0
879235,0
148074,1
491180,0
18458,0
888952,0
291149,0
971204,0
304535,0
999778,0
1147914,0
651966,0
236015,0
21528,0
1265321,0
341499,0
1129267,1
528406,0
809820,0
165239,0
728528,0
588231,0
214445,0
696613,0
833283,1
1120982,0
1282045,0
398258,0
488965,0
1239502,0
1188735,0
99427,0
1042322,0
876180,0
51380,0
356252,0
341232,0
838007,0
929533,0
395248,0
687905,0
1275034,0
836887,0
994049,0
464973,0
393475,0
158276,0
156609,0
656538,0
1176461,0
184699,0
138858,0
547647,0
1299818,0
357322,0
65700,0
668652,0
808655,0
415325,0
54275,0
835767,0
1002450,0
102522,0
812525,0
1077013,0
215411,0
1028334,0
1006256,0
91246,0
586004,0
29842,0
1015064,0
81281,0
86275,0
241610,0
17560,1
410496,0
735389,0
20340,0
1175604,0
771466,0
92397,0
425723,0
334569,0
271803,0
814076,0
989545,0
97778,0
1275173,0
663396,0
459299,0
464546,0
653478,0
182553,0
699837,0
857291,0
683872,0
276911,0
477194,0
106368,1
364231,0
749938,1
213948,0
1276379,0
134303,0
497954,0
126681,0
86144,0
1304115,0
884235,0
680888,0
31425,0
870218,0
851661,0
280420,0
607437,0
209833,0
1201597,0
1232722,0
190924,0
472647,0
1123941,0
1066615,0
828503,1
1106760,0
1012360,0
422373,0
102361,0
335957,0
1223929,0
255215,0
734065,0
135969,0
291188,0
723019,1
86464,0
590251,1
1010782,0
689145,0
1056465,0
64242,0
374787,0
1196375,0
498244,0
1127070,0
536627,0
1223652,0
898477,0
997434,0
1294841,0
881699,0
1070754,0
1262706,0
60679,0
1098205,0
630835,0
751780,0
261817,0
1262785,0
1013831,0
1006585,0
8841,0
924321,0
702439,0
642570,0
486747,0
1056319,0
547268,0
664223,0
378745,0
483512,0
963798,0
147042,0
988139,0
905881,0
1001416,0
593219,0
548321,0
307575,0
493216,0
704813,0
784937,0
1289534,0
578024,0
1125887,0
246581,0
426439,0
346014,0
1086453,0
321405,0
755794,0
1084479,0
451339,0
435785,0
681801,0
426328,0
346883,0
1079111,0
546423,0
985617,0
1087376,0
955368,1
617599,0
727022,0
84534,0
872357,0
491043,0
698267,0
776930,0
406817,0
1099710,0
217706,0
816872,0
113010,0
62258,1
413595,0
290424,0
212636,0
138329,0
38774,0
430006,0
440429,0
338895,0
628815,0
156428,0
115528,0
737132,0
944333,0
203289,0
321271,0
952945,0
642728,0
1225602,0
77787,1
218833,0
490793,0
719754,1
476113,0
935110,0
591932,0
128586,0
